input,comment,replyCount,label,sentiment_label,sentiment_score
Samsung Galaxy Z Fold 7,"So in other words , when somebody gives apple the win it’s a problem but when someone gives Samsung the win then it’s not fanboying of any sort? lol y’all literally be salty over things like this. It’s all preferences",0,others,NEGATIVE,0.9749283194541931
Samsung Galaxy Z Fold 7,Ya the vivo x200 takes insane photos. I carry it sometimes for photos but i just hate the UI on it.,0,camera,NEGATIVE,0.9989595413208008
Samsung Galaxy Z Fold 7," @MatthewMoniz  yeah the UI is terrible, I wish phones in the US would catch up to them camera wise.",0,camera,NEGATIVE,0.9972780346870422
Samsung Galaxy Z Fold 7,How's the battery life? I am planning since the day it launched but confused because of battery and camera and I love to photograph a lot with phone. I know many will say get a seperate camera but I can't carry camera everywhere.,0,battery,NEGATIVE,0.9800289869308472
Samsung Galaxy Z Fold 7,"I have both, while using the rear camera for selfies the angles seem to be off.",0,camera,NEGATIVE,0.9997337460517883
Samsung Galaxy Z Fold 7,Nice! Hope you enjoy it!,0,others,POSITIVE,0.999859094619751
Samsung Galaxy Z Fold 7,Pair it with the torras blue case. Niiice,0,others,NEGATIVE,0.8500573039054871
Samsung Galaxy Z Fold 7,Sporting the same. You will love it. I opted the fold 7 over upgrading to the 17 pro max from 13 pro max.,0,others,POSITIVE,0.9996823072433472
Samsung Galaxy Z Fold 7,Good choice!,0,others,POSITIVE,0.9998538494110107
Samsung Galaxy Z Fold 7,"yeah idk how u can beat a bigger screen, basically two phones together, app pairing 2 apps then open it side by side,🤯 iphone or any slab phones cannot do this",0,design,NEGATIVE,0.9971189498901367
Samsung Galaxy Z Fold 7,I used IOS since 2007 and upgraded every year to the new flagship. This year I switched my 16 PM to the Fold 7. I really love the Fold! Won't go back to IOS till it can fold too :D,0,others,POSITIVE,0.9968621730804443
Samsung Galaxy Z Fold 7,"I was an iPhone user for years, but as soon as I got a Fold there was no going back. Got the 7 recently to replace my 4 and it's just amazing.",0,others,POSITIVE,0.9997678399085999
Samsung Galaxy Z Fold 7,Joker,0,others,NEGATIVE,0.9764194488525391
Samsung Galaxy Z Fold 7,Yes bigger battery but without making it thicker. The reason this is so popular and appealing is its thinness.,0,battery,POSITIVE,0.9930538535118103
Samsung Galaxy Z Fold 7,"I agree with everything you said except the case being essential. I have the Fold 3-7 now and I drop my phone constantly. The 5 and 6 were build well and I stopped using a case halfway through the 5 and didn't even buy a case for the 6 nor the 7. Plus, in the US, with Care+ with Theft, it's free to repair it",0,design,NEGATIVE,0.9919407963752747
Samsung Galaxy Z Fold 7,​ @nateskool it feels too slippery to me without a case and having a case makes it easier to hold and open. But I do have little hands I guess.,0,design,NEGATIVE,0.9898107051849365
Samsung Galaxy Z Fold 7,"Yeah, I'd want the s25u cameras and screen, and the s25u's anti-reflective, scratch-resistant glass. Don't care much about battery and charging, at home and in the truck, chargers are everywhere",0,camera,NEGATIVE,0.9986550807952881
Samsung Galaxy Z Fold 7,Hop over to a different provider and you gotta free phone in no time,0,others,NEGATIVE,0.9925149083137512
Samsung Galaxy Z Fold 7,You can play Xbox on fold 7?,0,others,NEGATIVE,0.9856158494949341
Samsung Galaxy Z Fold 7, @madseason29  lol you can play on just about any phone but the experience is better on the fold 7,0,performance,NEGATIVE,0.8968207240104675
Samsung Galaxy Z Fold 7,How was the quality and graphics,0,performance,NEGATIVE,0.992316722869873
Samsung Galaxy Z Fold 7,right,0,others,POSITIVE,0.9998270869255066
Samsung Galaxy Z Fold 7,This man rich or sumthin 😂,0,others,POSITIVE,0.9863373637199402
Samsung Galaxy Z Fold 7,Does it bother you to not have stylus anymore,0,others,NEGATIVE,0.9947226047515869
Samsung Galaxy Z Fold 7,same!,0,others,NEGATIVE,0.9566366672515869
Samsung Galaxy Z Fold 7,That shi lame,0,others,NEGATIVE,0.9994968175888062
Samsung Galaxy Z Fold 7,Nice!,0,others,POSITIVE,0.999863862991333
Samsung Galaxy Z Fold 7,"There are rumors that apple is making a foldable iPhone very soon! But it's tough to say, I think Samsung is nailing the foldable software and quality.",0,others,NEGATIVE,0.908890426158905
Samsung Galaxy Z Fold 7,The Air is awesome if you dont care about cameras.,0,camera,POSITIVE,0.9998075366020203
Samsung Galaxy Z Fold 7,All of this and I'm sold.. I'm not ready to give up my S pen,0,others,NEGATIVE,0.9321915507316589
Samsung Galaxy Z Fold 7,"Best comment right there, 100% accurate",0,others,POSITIVE,0.9991447925567627
Samsung Galaxy Z Fold 7,You will still not buy and point out negatives!,0,others,NEGATIVE,0.9971229434013367
Samsung Galaxy Z Fold 7,"I don't know if anyone would buy such a phone though, as it would be even more expensive. Plus, it would be thicker, which would be a major drawback because the thickness of the Fold 7 when it's folded is perfect",0,price,POSITIVE,0.6491061449050903
Samsung Galaxy Z Fold 7,​ @nesquick84 that's the key...it still needs to be thin. Me personally the fold 6 was thin enough,0,design,NEGATIVE,0.998553454875946
Samsung Galaxy Z Fold 7,I personally don't like charging my devices overnight,0,battery,NEGATIVE,0.9853814244270325
Samsung Galaxy Z Fold 7,"​​ @CJKnowsTECH I let it slow-charge with Samsung's charging protection scheme which tops it off just before I wake up. If I'm ever on a phone more than 6 hours SOT during the day, a few minutes' charge while at my desk or in the car is plenty to get me to bed time.

I think it would take a solid two-week battery to really impress me as significant. 😬",0,battery,NEGATIVE,0.9886266589164734
Samsung Galaxy Z Fold 7,"What if you forget to charge at night, fast charging is now very nice.",0,battery,POSITIVE,0.9997856020927429
Samsung Galaxy Z Fold 7,​ @CalimonShade Forget? That's a reach. I'm not saying super-fast charging can't be useful; I just don't think it's a must-have feature.,0,battery,NEGATIVE,0.997840404510498
Samsung Galaxy Z Fold 7,"We travel a lot, not feasable to carry a powerbank everywhere while connected for long hours",0,battery,NEGATIVE,0.9875877499580383
Samsung Galaxy Z Fold 7,"​ @RahulGupta-Forever I travel every other week for a week at a time. It's feasible. Otherwise, I'd need a solid 10-day battery, and NOBODY'S offering that...yet.",0,battery,POSITIVE,0.9667102694511414
Samsung Galaxy Z Fold 7,That'll do it for me!,0,others,POSITIVE,0.9998093247413635
Samsung Galaxy Z Fold 7,I have had Note devices for years and hardly ever use the S-pen. It is not a deal breaker for me.,0,others,NEGATIVE,0.997774064540863
Samsung Galaxy Z Fold 7,"I've been thinking about it, the main reason they don't have faster charging is because when you pack a punch a OnePlus with 80w charging, it shortens the battery lifespan. So I can see why both sides argue it.",0,battery,NEGATIVE,0.9985566735267639
Samsung Galaxy Z Fold 7,"Samsung is not bothered at all they received huge response for fold 7 so do you think they'll listen to people like us who want s pen? They are doing business afterall.
I agree with your battery concern and fast charging even s pen also",0,battery,POSITIVE,0.9900375604629517
Samsung Galaxy Z Fold 7,​ @ks.kaustubhsingh I never once had a need for an Spen and have owned Note and S Ultra phones for years.,0,others,POSITIVE,0.6817136406898499
Samsung Galaxy Z Fold 7,But size matters. Look at this sleek beauty. Admire it.,0,design,POSITIVE,0.9998666048049927
Samsung Galaxy Z Fold 7,That inner camera is useful for video chat in the unfolded mode,0,camera,NEGATIVE,0.9861278533935547
Samsung Galaxy Z Fold 7,Ayooo 🔥🔥🔥 review n fresh kicks!!! Fellow UNC & new subscriber here. Was about to go splurge on this but I think I'll wait til the battery gets an upgrade... It's def missing out w the mag safe.. solid device tho 👍🏽💯,0,battery,NEGATIVE,0.9971412420272827
Samsung Galaxy Z Fold 7,"2 weeks in and loving my Blue Shadow Fold 7. Had to put a case on thou. I did order one with magsafe, never used it before, so can't wait to try it out when delivered.",0,design,NEGATIVE,0.9547663927078247
Samsung Galaxy Z Fold 7,"I’m getting mine tomorrow, I would love to work with you on content, you’re locked in the zone bro, good stuff, keep creating",0,others,POSITIVE,0.9998526573181152
Samsung Galaxy Z Fold 7,Do you have a link for that fire animated screen lock 🔥,0,others,NEGATIVE,0.9646762013435364
Samsung Galaxy Z Fold 7,That's why I carry two phones. I don't have time to wait for one phone to charge.,0,battery,POSITIVE,0.9829431772232056
Samsung Galaxy Z Fold 7,Z Fold7 is also my daily driver now I am happy I waited to upgrade from the 3.,1,others,POSITIVE,0.9636278748512268
Samsung Galaxy Z Fold 7,"I got that feeling back of excitement to use my device ever since I purchased the Z Fold 7!! Coming from boring Apple for over 15 years, it's been an awesome experience.",0,others,POSITIVE,0.9995064735412598
Samsung Galaxy Z Fold 7,100% agree on the 2nd selfie camera.  Grinds my gears...,0,camera,NEGATIVE,0.9829635620117188
Samsung Galaxy Z Fold 7,As a owner of an iPhone since the 8 Plus was new I have owned four iPhones and I have been pretty disappointed that there have been very minimal changes to each model that I have gotten even when I take a couple of years in between phones to upgrade and switching to something like the fold 7 has refreshed my excitement for having a new phone and has been such a plus and I don't think I would change a whole lot... As of right now the only thing that I can say that I would like is the better battery that they could have added in and maybe making the screen longer and wider again and make it like a fold 8 XL,0,battery,NEGATIVE,0.9946856498718262
Samsung Galaxy Z Fold 7,Just got mine lol switched from iphone 15 pro max and i love it,0,others,POSITIVE,0.9997901320457458
Samsung Galaxy Z Fold 7,"2 questions..
Would you switch from S25 Ultra? 
Are there any pocket debris issues/damage?",0,others,NEGATIVE,0.998561441898346
Samsung Galaxy Z Fold 7,Watching on my z fold 7 and love it. 🙌🏾,0,others,POSITIVE,0.9998433589935303
Samsung Galaxy Z Fold 7,6:37 wait until all these content creators figure out there's a way to install those adhesive cases to where the front piece isn't loose.,0,others,NEGATIVE,0.9981301426887512
Samsung Galaxy Z Fold 7,CJ Awesome Video can't believe it is a Month already.💯✌️,0,others,POSITIVE,0.9579614400863647
Samsung Galaxy Z Fold 7,Unpopular opinion the bezels on the cover screen are a little much,0,design,NEGATIVE,0.9992920160293579
Samsung Galaxy Z Fold 7,The only thing I dislike is the fact this phone doesn't come with a barbque pizza right out the box hot an ready,0,others,NEGATIVE,0.998114824295044
Samsung Galaxy Z Fold 7,"I was soooo close to getting the z fold 7 (love MOST of the new design), but I'm keeping my z fold 6 until they do the following: 1) Camera bump way too huge, that wobble would annoy me! 2) Bring back UDC. Zoom calls are just fine with it. 3) Bigger battery. 4) Bring back the S-Pen. As a designer and amateur artist, the z fold 6 is an amazing sketchbook on the go and a productivity powerhouse still. In closing, these changes would make it the PERFECT phone. Samsung is getting sooo close! Great videos, as always!  You da man!",3,design,POSITIVE,0.996044933795929
Samsung Galaxy Z Fold 7,Maybe 25w is not fast charging but battery on this think.is absolutly amazing,1,battery,POSITIVE,0.9993864297866821
Samsung Galaxy Z Fold 7,"Use selfy camera a lot for Zoom and other similar calls. Great MagSafe stick-ons work great and are really cheap. Bigger battery is always nice, along with faster charging, but MagSafe power works in a pinch. Gorilla glass on the outside screen shouldn't even be a question.",0,camera,NEGATIVE,0.9890239238739014
Samsung Galaxy Z Fold 7,Its definitely such a cool phone. Its crazy considering how much smaller it is than the iPhone too that you get such a massive display when needed .,0,design,POSITIVE,0.9993324875831604
Samsung Galaxy Z Fold 7,2 in one device for the price of 3 seperate devices.,0,price,NEGATIVE,0.9958013892173767
Samsung Galaxy Z Fold 7,LOL that's how I feel right now,0,others,POSITIVE,0.9939817786216736
Samsung Galaxy Z Fold 7,Same here!,0,others,NEGATIVE,0.9737789630889893
Iphone 17,Glad you liked it,0,others,POSITIVE,0.9997538924217224
Iphone 17,Sound effects are a bit annoying,0,others,NEGATIVE,0.9997653365135193
Iphone 17,❤,0,others,NEGATIVE,0.6970556974411011
Iphone 17,"Broooo👋
random tech talk nirthiyo
l'am waiting",0,others,NEGATIVE,0.999233603477478
Iphone 17,Brooo eniku bro te oru pazhaya oru avashamilata oru I phone taro broo etayalum mati broo i phone 6 ayalum mati plzzz brooo ee msg kanukayanakil plzzz onnu tarane🙏🙏,0,others,NEGATIVE,0.9966422319412231
Iphone 17,Next Big billion day iphone 17💚 edukkanam😊₹50k to 55k kittilley appo onn edukkanam,0,price,NEGATIVE,0.9515674710273743
Iphone 17,​ @WHREVENGER 😊,0,others,NEGATIVE,0.9775888919830322
Iphone 17,Annan appo mobile gaming chaiyunnath eathila,0,performance,POSITIVE,0.6906374096870422
Iphone 17,"17 pro is only 7 gms heavier than 16 pro 

Ennita parayane nalla weight inden 

For a non pro user the pro phones will feel heavier",0,design,NEGATIVE,0.9976648092269897
Iphone 17,Also you can record log without an external storage if you set quality to HD instead of 4K,0,camera,NEGATIVE,0.9885053038597107
Iphone 17,​ @Highways7 Prores Raw external hardisk vennam,0,others,NEGATIVE,0.9921941757202148
Iphone 17,😂😂,0,others,NEGATIVE,0.6970561742782593
Iphone 17,Ipad a16 review cheyyo,0,others,POSITIVE,0.9380578994750977
